"기준연도","행정구역코드","통계항목","통계값"
2024,11160740,"to_in_001",41951
2024,11160740,"to_in_007",20041
2024,11160740,"to_in_008",21910
2024,11160751,"to_in_001",32744
2024,11160751,"to_in_007",14669
2024,11160751,"to_in_008",18075
2024,11160761,"to_in_001",20957
2024,11160761,"to_in_007",10019
2024,11160761,"to_in_008",10938
2024,11170,"to_in_001",418832
2024,11170,"to_in_007",207187
2024,11170,"to_in_008",211645
2024,11170510,"to_in_001",34880
2024,11170510,"to_in_007",16757
2024,11170510,"to_in_008",18123
2024,11170520,"to_in_001",19966
2024,11170520,"to_in_007",9745
2024,11170520,"to_in_008",10221
2024,11170540,"to_in_001",25336
2024,11170540,"to_in_007",13030
2024,11170540,"to_in_008",12306
2024,11170550,"to_in_001",24859
2024,11170550,"to_in_007",12428
2024,11170550,"to_in_008",12431
2024,11170560,"to_in_001",32825
2024,11170560,"to_in_007",16145
2024,11170560,"to_in_008",16680
2024,11170610,"to_in_001",26636
2024,11170610,"to_in_007",13211
2024,11170610,"to_in_008",13425
2024,11170620,"to_in_001",25594
2024,11170620,"to_in_007",12624
2024,11170620,"to_in_008",12970
2024,11170640,"to_in_001",28853
2024,11170640,"to_in_007",13939
2024,11170640,"to_in_008",14914
2024,11170650,"to_in_001",19452
2024,11170650,"to_in_007",9399
2024,11170650,"to_in_008",10053
2024,11170670,"to_in_001",23124
2024,11170670,"to_in_007",10959
2024,11170670,"to_in_008",12165
2024,11170690,"to_in_001",22299
2024,11170690,"to_in_007",10948
2024,11170690,"to_in_008",11351
2024,11170700,"to_in_001",15452
2024,11170700,"to_in_007",8758
2024,11170700,"to_in_008",6694
2024,11170710,"to_in_001",33739
2024,11170710,"to_in_007",17694
2024,11170710,"to_in_008",16045
2024,11170720,"to_in_001",33620
2024,11170720,"to_in_007",16567
2024,11170720,"to_in_008",17053
2024,11170730,"to_in_001",35926
2024,11170730,"to_in_007",17110
2024,11170730,"to_in_008",18816
2024,11170740,"to_in_001",16271
2024,11170740,"to_in_007",7873
2024,11170740,"to_in_008",8398
2024,11180,"to_in_001",243662
2024,11180,"to_in_007",122912
2024,11180,"to_in_008",120750
2024,11180510,"to_in_001",28504
2024,11180510,"to_in_007",15370
2024,11180510,"to_in_008",13134
2024,11180520,"to_in_001",48929
2024,11180520,"to_in_007",24759
2024,11180520,"to_in_008",24170
2024,11180530,"to_in_001",19450
2024,11180530,"to_in_007",9811
2024,11180530,"to_in_008",9639
2024,11180540,"to_in_001",28653
2024,11180540,"to_in_007",14697
2024,11180540,"to_in_008",13956
2024,11180550,"to_in_001",16824
2024,11180550,"to_in_007",8474
2024,11180550,"to_in_008",8350
2024,11180570,"to_in_001",33944
2024,11180570,"to_in_007",16822
2024,11180570,"to_in_008",17122
2024,11180580,"to_in_001",19702
2024,11180580,"to_in_007",9462
2024,11180580,"to_in_008",10240
2024,11180590,"to_in_001",10115
2024,11180590,"to_in_007",4981
2024,11180590,"to_in_008",5134
2024,11180600,"to_in_001",19409
2024,11180600,"to_in_007",9580
2024,11180600,"to_in_008",9829
2024,11180610,"to_in_001",18132
2024,11180610,"to_in_007",8956
2024,11180610,"to_in_008",9176
2024,11190,"to_in_001",400799
2024,11190,"to_in_007",197205
2024,11190,"to_in_008",203594
2024,11190540,"to_in_001",31351
2024,11190540,"to_in_007",14819
2024,11190540,"to_in_008",16532
2024,11190550,"to_in_001",20797
2024,11190550,"to_in_007",9937
2024,11190550,"to_in_008",10860
2024,11190560,"to_in_001",35761
2024,11190560,"to_in_007",16669
2024,11190560,"to_in_008",19092
2024,11190610,"to_in_001",17872
2024,11190610,"to_in_007",8534
2024,11190610,"to_in_008",9338
2024,11190620,"to_in_001",22418
2024,11190620,"to_in_007",10778
2024,11190620,"to_in_008",11640
2024,11190630,"to_in_001",21045
2024,11190630,"to_in_007",10671
2024,11190630,"to_in_008",10374
2024,11190650,"to_in_001",17174
2024,11190650,"to_in_007",8515
2024,11190650,"to_in_008",8659
2024,11190660,"to_in_001",12706
2024,11190660,"to_in_007",6282
2024,11190660,"to_in_008",6424
2024,11190670,"to_in_001",11163
2024,11190670,"to_in_007",5515
2024,11190670,"to_in_008",5648
2024,11190680,"to_in_001",17901
2024,11190680,"to_in_007",8761
2024,11190680,"to_in_008",9140
2024,11190690,"to_in_001",19540
2024,11190690,"to_in_007",9636
2024,11190690,"to_in_008",9904
2024,11190700,"to_in_001",17637
2024,11190700,"to_in_007",8935
2024,11190700,"to_in_008",8702
2024,11190710,"to_in_001",22492
2024,11190710,"to_in_007",11690
2024,11190710,"to_in_008",10802
2024,11190720,"to_in_001",27125
2024,11190720,"to_in_007",13774
2024,11190720,"to_in_008",13351
2024,11190730,"to_in_001",23031
2024,11190730,"to_in_007",11778
2024,11190730,"to_in_008",11253
2024,11190740,"to_in_001",30996
2024,11190740,"to_in_007",15506
2024,11190740,"to_in_008",15490
2024,11190750,"to_in_001",20595
2024,11190750,"to_in_007",10328
2024,11190750,"to_in_008",10267
2024,11190760,"to_in_001",31195
2024,11190760,"to_in_007",15077
2024,11190760,"to_in_008",16118
2024,11200,"to_in_001",381172
2024,11200,"to_in_007",183544
2024,11200,"to_in_008",197628
2024,11200520,"to_in_001",8958
2024,11200520,"to_in_007",4694
2024,11200520,"to_in_008",4264
2024,11200530,"to_in_001",45862
2024,11200530,"to_in_007",22054
2024,11200530,"to_in_008",23808
2024,11200540,"to_in_001",26696
2024,11200540,"to_in_007",12629
2024,11200540,"to_in_008",14067
2024,11200550,"to_in_001",23625
2024,11200550,"to_in_007",11168
2024,11200550,"to_in_008",12457
2024,11200560,"to_in_001",28495
2024,11200560,"to_in_007",13743
2024,11200560,"to_in_008",14752
2024,11200630,"to_in_001",22325
2024,11200630,"to_in_007",10655
2024,11200630,"to_in_008",11670
2024,11200650,"to_in_001",22732
2024,11200650,"to_in_007",11013
2024,11200650,"to_in_008",11719
2024,11200660,"to_in_001",13445
2024,11200660,"to_in_007",6411
2024,11200660,"to_in_008",7034
2024,11200670,"to_in_001",13606
2024,11200670,"to_in_007",6523
2024,11200670,"to_in_008",7083
2024,11200680,"to_in_001",35205
2024,11200680,"to_in_007",16564
2024,11200680,"to_in_008",18641
2024,11200690,"to_in_001",25799
2024,11200690,"to_in_007",12526
2024,11200690,"to_in_008",13273
2024,11200700,"to_in_001",21602
2024,11200700,"to_in_007",10264
2024,11200700,"to_in_008",11338
2024,11200710,"to_in_001",33271
2024,11200710,"to_in_007",15927
2024,11200710,"to_in_008",17344
2024,11200720,"to_in_001",32584
2024,11200720,"to_in_007",16447
2024,11200720,"to_in_008",16137
2024,11200730,"to_in_001",26967
2024,11200730,"to_in_007",12926
2024,11200730,"to_in_008",14041
2024,11210,"to_in_001",490493
2024,11210,"to_in_007",244885
2024,11210,"to_in_008",245608
2024,11210520,"to_in_001",23374
2024,11210520,"to_in_007",11442
2024,11210520,"to_in_008",11932
2024,11210540,"to_in_001",14083
2024,11210540,"to_in_007",6719
2024,11210540,"to_in_008",7364
2024,11210570,"to_in_001",28795
2024,11210570,"to_in_007",13826
2024,11210570,"to_in_008",14969
2024,11210580,"to_in_001",22717
2024,11210580,"to_in_007",11416
2024,11210580,"to_in_008",11301
2024,11210610,"to_in_001",15291
2024,11210610,"to_in_007",7214
2024,11210610,"to_in_008",8077
2024,11210620,"to_in_001",24760
2024,11210620,"to_in_007",11945
2024,11210620,"to_in_008",12815
2024,11210630,"to_in_001",17100
2024,11210630,"to_in_007",8259
2024,11210630,"to_in_008",8841
2024,11210640,"to_in_001",23469
2024,11210640,"to_in_007",12152
2024,11210640,"to_in_008",11317
2024,11210650,"to_in_001",18322
2024,11210650,"to_in_007",9251
2024,11210650,"to_in_008",9071
2024,11210660,"to_in_001",24000
2024,11210660,"to_in_007",13168
2024,11210660,"to_in_008",10832
2024,11210680,"to_in_001",25434
2024,11210680,"to_in_007",12567
2024,11210680,"to_in_008",12867
2024,11210690,"to_in_001",23665
2024,11210690,"to_in_007",12415
2024,11210690,"to_in_008",11250
2024,11210710,"to_in_001",14164
2024,11210710,"to_in_007",6884
2024,11210710,"to_in_008",7280
2024,11210720,"to_in_001",21371
2024,11210720,"to_in_007",10570
2024,11210720,"to_in_008",10801
2024,11210730,"to_in_001",26360
2024,11210730,"to_in_007",15490
2024,11210730,"to_in_008",10870
2024,11210780,"to_in_001",31527
2024,11210780,"to_in_007",15358
2024,11210780,"to_in_008",16169
2024,11210790,"to_in_001",27135
2024,11210790,"to_in_007",13091
2024,11210790,"to_in_008",14044
2024,11210800,"to_in_001",36545
2024,11210800,"to_in_007",17484
2024,11210800,"to_in_008",19061
2024,11210810,"to_in_001",24814
2024,11210810,"to_in_007",12300
2024,11210810,"to_in_008",12514
2024,11210820,"to_in_001",18822
2024,11210820,"to_in_007",9294
2024,11210820,"to_in_008",9528
2024,11210830,"to_in_001",28745
2024,11210830,"to_in_007",14040
2024,11210830,"to_in_008",14705
2024,11220,"to_in_001",386254
2024,11220,"to_in_007",183900
2024,11220,"to_in_008",202354
2024,11220510,"to_in_001",19841
2024,11220510,"to_in_007",9296
2024,11220510,"to_in_008",10545
2024,11220520,"to_in_001",23515
2024,11220520,"to_in_007",11110
2024,11220520,"to_in_008",12405
2024,11220530,"to_in_001",30322
2024,11220530,"to_in_007",14284
2024,11220530,"to_in_008",16038
2024,11220540,"to_in_001",28225
2024,11220540,"to_in_007",13851
2024,11220540,"to_in_008",14374
2024,11220550,"to_in_001",25069
2024,11220550,"to_in_007",12131
2024,11220550,"to_in_008",12938
2024,11220560,"to_in_001",139
2024,11220560,"to_in_007",61
2024,11220560,"to_in_008",78
2024,11220570,"to_in_001",32277
2024,11220570,"to_in_007",15757
2024,11220570,"to_in_008",16520
2024,11220580,"to_in_001",24421
2024,11220580,"to_in_007",11656
2024,11220580,"to_in_008",12765
2024,11220590,"to_in_001",22279
2024,11220590,"to_in_007",10645
2024,11220590,"to_in_008",11634
2024,11220600,"to_in_001",17525
2024,11220600,"to_in_007",8245
2024,11220600,"to_in_008",9280
2024,11220610,"to_in_001",18685
2024,11220610,"to_in_007",8635
2024,11220610,"to_in_008",10050
2024,11220620,"to_in_001",15453
2024,11220620,"to_in_007",7168
2024,11220620,"to_in_008",8285
2024,11220630,"to_in_001",16956
2024,11220630,"to_in_007",7908
2024,11220630,"to_in_008",9048
2024,11220640,"to_in_001",14535
2024,11220640,"to_in_007",6963
2024,11220640,"to_in_008",7572
2024,11220650,"to_in_001",21468
2024,11220650,"to_in_007",9761
2024,11220650,"to_in_008",11707
2024,11220660,"to_in_001",39415
2024,11220660,"to_in_007",18697
2024,11220660,"to_in_008",20718
2024,11220670,"to_in_001",20308
2024,11220670,"to_in_007",10086
2024,11220670,"to_in_008",10222
2024,11220680,"to_in_001",15821
2024,11220680,"to_in_007",7646
2024,11220680,"to_in_008",8175
2024,11230,"to_in_001",528194
2024,11230,"to_in_007",252802
2024,11230,"to_in_008",275392
2024,11230510,"to_in_001",14051
2024,11230510,"to_in_007",6605
2024,11230510,"to_in_008",7446
2024,11230511,"to_in_001",15814
2024,11230511,"to_in_007",7650
2024,11230511,"to_in_008",8164
2024,11230520,"to_in_001",20292
2024,11230520,"to_in_007",9566
2024,11230520,"to_in_008",10726
2024,11230530,"to_in_001",19305
2024,11230530,"to_in_007",8917
2024,11230530,"to_in_008",10388
2024,11230580,"to_in_001",11139
2024,11230580,"to_in_007",5521
2024,11230580,"to_in_008",5618
2024,11230590,"to_in_001",28635
2024,11230590,"to_in_007",13673
2024,11230590,"to_in_008",14962
2024,11230600,"to_in_001",22546
2024,11230600,"to_in_007",11359
2024,11230600,"to_in_008",11187
2024,11230630,"to_in_001",17878
2024,11230630,"to_in_007",8553
2024,11230630,"to_in_008",9325
2024,11230640,"to_in_001",33819
2024,11230640,"to_in_007",16343
2024,11230640,"to_in_008",17476
2024,11230650,"to_in_001",34585
2024,11230650,"to_in_007",16116
2024,11230650,"to_in_008",18469
2024,11230660,"to_in_001",19272
2024,11230660,"to_in_007",9159
2024,11230660,"to_in_008",10113
2024,11230670,"to_in_001",29662
2024,11230670,"to_in_007",13784
2024,11230670,"to_in_008",15878
2024,11230680,"to_in_001",24414
2024,11230680,"to_in_007",11794
2024,11230680,"to_in_008",12620
2024,11230710,"to_in_001",21909
2024,11230710,"to_in_007",10539
2024,11230710,"to_in_008",11370
2024,11230720,"to_in_001",21296
2024,11230720,"to_in_007",10548
2024,11230720,"to_in_008",10748
2024,11230730,"to_in_001",13810
2024,11230730,"to_in_007",6642
2024,11230730,"to_in_008",7168
2024,11230750,"to_in_001",13110
2024,11230750,"to_in_007",5910
2024,11230750,"to_in_008",7200
2024,11230760,"to_in_001",44779
2024,11230760,"to_in_007",20846
2024,11230760,"to_in_008",23933
2024,11230770,"to_in_001",23188
2024,11230770,"to_in_007",10821
2024,11230770,"to_in_008",12367
2024,11230780,"to_in_001",22333
2024,11230780,"to_in_007",10405
2024,11230780,"to_in_008",11928
2024,11230790,"to_in_001",36013
2024,11230790,"to_in_007",18448
2024,11230790,"to_in_008",17565
2024,11230800,"to_in_001",40344
2024,11230800,"to_in_007",19603
2024,11230800,"to_in_008",20741
2024,11240,"to_in_001",628648
2024,11240,"to_in_007",301344
2024,11240,"to_in_008",327304
2024,11240510,"to_in_001",11903
2024,11240510,"to_in_007",5846
2024,11240510,"to_in_008",6057
2024,11240520,"to_in_001",22505
2024,11240520,"to_in_007",10636
2024,11240520,"to_in_008",11869
2024,11240530,"to_in_001",11422
2024,11240530,"to_in_007",5636
2024,11240530,"to_in_008",5786
2024,11240540,"to_in_001",22361
2024,11240540,"to_in_007",10833
2024,11240540,"to_in_008",11528
2024,11240550,"to_in_001",16402
2024,11240550,"to_in_007",8327
2024,11240550,"to_in_008",8075
2024,11240560,"to_in_001",16920
2024,11240560,"to_in_007",8567
2024,11240560,"to_in_008",8353
2024,11240570,"to_in_001",14514
2024,11240570,"to_in_007",6966
2024,11240570,"to_in_008",7548
2024,11240580,"to_in_001",26167
2024,11240580,"to_in_007",11863
2024,11240580,"to_in_008",14304
2024,11240590,"to_in_001",17127
2024,11240590,"to_in_007",8582
2024,11240590,"to_in_008",8545
2024,11240600,"to_in_001",36246
2024,11240600,"to_in_007",17508
2024,11240600,"to_in_008",18738
2024,11240610,"to_in_001",22372
2024,11240610,"to_in_007",10316
2024,11240610,"to_in_008",12056
2024,11240620,"to_in_001",17826
2024,11240620,"to_in_007",8561
2024,11240620,"to_in_008",9265
2024,11240630,"to_in_001",29986
2024,11240630,"to_in_007",14103
2024,11240630,"to_in_008",15883
2024,11240640,"to_in_001",27934
2024,11240640,"to_in_007",13063
2024,11240640,"to_in_008",14871
2024,11240650,"to_in_001",24177
2024,11240650,"to_in_007",11817
2024,11240650,"to_in_008",12360
2024,11240660,"to_in_001",26222
2024,11240660,"to_in_007",12694
2024,11240660,"to_in_008",13528
2024,11240670,"to_in_001",29592
2024,11240670,"to_in_007",14419
2024,11240670,"to_in_008",15173
2024,11240680,"to_in_001",18967
2024,11240680,"to_in_007",9309
2024,11240680,"to_in_008",9658
2024,11240690,"to_in_001",27231
2024,11240690,"to_in_007",12460
2024,11240690,"to_in_008",14771
2024,11240710,"to_in_001",27096
2024,11240710,"to_in_007",12806
2024,11240710,"to_in_008",14290
2024,11240750,"to_in_001",19850
2024,11240750,"to_in_007",9593
2024,11240750,"to_in_008",10257
2024,11240770,"to_in_001",15408
2024,11240770,"to_in_007",7280
2024,11240770,"to_in_008",8128
2024,11240780,"to_in_001",8541
2024,11240780,"to_in_007",3984
2024,11240780,"to_in_008",4557
2024,11240790,"to_in_001",33007
2024,11240790,"to_in_007",15866
2024,11240790,"to_in_008",17141
2024,11240800,"to_in_001",31831
2024,11240800,"to_in_007",14996
2024,11240800,"to_in_008",16835
2024,11240810,"to_in_001",29156
2024,11240810,"to_in_007",13989
2024,11240810,"to_in_008",15167
2024,11240820,"to_in_001",43885
2024,11240820,"to_in_007",21324
2024,11240820,"to_in_008",22561
2024,11250,"to_in_001",454023
2024,11250,"to_in_007",221136
2024,11250,"to_in_008",232887
2024,11250530,"to_in_001",23903
2024,11250530,"to_in_007",11638
2024,11250530,"to_in_008",12265
2024,11250540,"to_in_001",16081
2024,11250540,"to_in_007",7788
2024,11250540,"to_in_008",8293
2024,11250550,"to_in_001",23191
2024,11250550,"to_in_007",11863
2024,11250550,"to_in_008",11328
2024,11250560,"to_in_001",25022
2024,11250560,"to_in_007",12543
2024,11250560,"to_in_008",12479
2024,11250580,"to_in_001",14249
2024,11250580,"to_in_007",6844
2024,11250580,"to_in_008",7405
2024,11250590,"to_in_001",16256
2024,11250590,"to_in_007",7965
2024,11250590,"to_in_008",8291
2024,11250610,"to_in_001",24925
2024,11250610,"to_in_007",12102
2024,11250610,"to_in_008",12823
2024,11250630,"to_in_001",25906
2024,11250630,"to_in_007",12393
2024,11250630,"to_in_008",13513
2024,11250650,"to_in_001",18416
2024,11250650,"to_in_007",8830
2024,11250650,"to_in_008",9586
2024,11250660,"to_in_001",23895
2024,11250660,"to_in_007",11545
2024,11250660,"to_in_008",12350
2024,11250670,"to_in_001",21408
2024,11250670,"to_in_007",10400
2024,11250670,"to_in_008",11008
2024,11250700,"to_in_001",19
2024,11250700,"to_in_007",8
2024,11250700,"to_in_008",11
2024,11250710,"to_in_001",23433
2024,11250710,"to_in_007",11475
2024,11250710,"to_in_008",11958
2024,11250720,"to_in_001",32393
2024,11250720,"to_in_007",15908
2024,11250720,"to_in_008",16485
2024,11250730,"to_in_001",33509
2024,11250730,"to_in_007",16282
2024,11250730,"to_in_008",17227
2024,11250740,"to_in_001",46104
2024,11250740,"to_in_007",22310
2024,11250740,"to_in_008",23794
2024,11250750,"to_in_001",33992
2024,11250750,"to_in_007",16273
2024,11250750,"to_in_008",17719
2024,11250760,"to_in_001",38018
2024,11250760,"to_in_007",18775
2024,11250760,"to_in_008",19243
2024,11250770,"to_in_001",13303
2024,11250770,"to_in_007",6194
2024,11250770,"to_in_008",7109
2024,21,"to_in_001",3257256
2024,21,"to_in_007",1587677
2024,21,"to_in_008",1669579
2024,21010,"to_in_001",39599
2024,21010,"to_in_007",19497
2024,21010,"to_in_008",20102
2024,21010510,"to_in_001",4108
2024,21010510,"to_in_007",2125
2024,21010510,"to_in_008",1983
2024,21010520,"to_in_001",2651
2024,21010520,"to_in_007",1419
2024,21010520,"to_in_008",1232
2024,21010530,"to_in_001",5543
2024,21010530,"to_in_007",2647
2024,21010530,"to_in_008",2896
2024,21010540,"to_in_001",10154
2024,21010540,"to_in_007",4727
2024,21010540,"to_in_008",5427
2024,21010560,"to_in_001",4258
2024,21010560,"to_in_007",1965
2024,21010560,"to_in_008",2293
2024,21010570,"to_in_001",866
2024,21010570,"to_in_007",459
2024,21010570,"to_in_008",407
2024,21010580,"to_in_001",1040
2024,21010580,"to_in_007",705
